#NAME?;NIKKEI 225 STOCK AVERAGE - PRICE INDEX
19.06.91;23996,75
20.06.91;24082,26
21.06.91;24275,08
24.06.91;23765,46
25.06.91;23907,42
26.06.91;23766,38
27.06.91;23543,03
28.06.91;23290,96
01.07.91;24108,76
02.07.91;23995,76
03.07.91;23373,47
04.07.91;23135,61
05.07.91;22898,34
08.07.91;22176,17
09.07.91;22608,96
10.07.91;23121,3
11.07.91;22937,92
12.07.91;23137,78
15.07.91;23459,04
16.07.91;23375,15
17.07.91;23060,7
18.07.91;22908,71
19.07.91;22866,36
22.07.91;22705,29
23.07.91;22758,98
24.07.91;23297,47
25.07.91;23332,71
26.07.91;23519,07
29.07.91;23443,58
30.07.91;23872,63
31.07.91;24120,75
01.08.91;24072,73
02.08.91;24027,97
05.08.91;23833,25
06.08.91;23464,96
07.08.91;23691,02
08.08.91;23482,46
09.08.91;23434,62
12.08.91;22985,67
13.08.91;22872
14.08.91;23393,3
15.08.91;23018,68
16.08.91;22814,37
19.08.91;21456,76
20.08.91;21687,06
21.08.91;22051,6
22.08.91;22515,77
23.08.91;22065,34
26.08.91;21592,27
27.08.91;21641,3
28.08.91;21621,63
29.08.91;22002,17
30.08.91;22335,87
02.09.91;22469,01
03.09.91;22469,8
04.09.91;22402,69
05.09.91;22499,65
06.09.91;22692,6
09.09.91;22573,98
10.09.91;22411,58
11.09.91;22504,79
12.09.91;22530,2
13.09.91;23134,43
16.09.91;23134,43
17.09.91;23443,61
18.09.91;23317,78
19.09.91;23332,31
20.09.91;23192,74
23.09.91;23192,74
24.09.91;23333,7
25.09.91;23577,42
26.09.91;23968,08
27.09.91;23969,47
30.09.91;23916,44
01.10.91;24377,01
02.10.91;24375,11
03.10.91;24711,44
04.10.91;24596,9
07.10.91;24330,83
08.10.91;24155,62
09.10.91;24485,26
10.10.91;24485,26
11.10.91;24157,72
14.10.91;23860,67
15.10.91;24307,65
16.10.91;24334,67
17.10.91;24439,85
18.10.91;24894,82
21.10.91;25016,81
22.10.91;24954,66
23.10.91;24799,94
24.10.91;24949,26
25.10.91;24906,43
28.10.91;24901,72
29.10.91;25140,61
30.10.91;24981,18
31.10.91;25222,28
01.11.91;25044,24
04.11.91;25044,24
05.11.91;24950,86
06.11.91;24750,2
07.11.91;24446,76
08.11.91;24486,49
11.11.91;24232,99
12.11.91;24667,73
13.11.91;24416,23
14.11.91;24176,54
15.11.91;24099,18
18.11.91;23400,12
19.11.91;23326,86
20.11.91;23199,86
21.11.91;23177,84
22.11.91;23117,39
25.11.91;22868,69
26.11.91;23112,09
27.11.91;22973,28
28.11.91;22780,42
29.11.91;22687,35
02.12.91;21992,29
03.12.91;22166,83
04.12.91;22669,44
05.12.91;22459,17
06.12.91;22445,06
09.12.91;22352,88
10.12.91;21953,06
11.12.91;21502,9
12.12.91;21712,57
13.12.91;22754,9
16.12.91;22836,67
17.12.91;22736,29
18.12.91;22629,9
19.12.91;21991,19
20.12.91;21777,12
23.12.91;21777,12
24.12.91;21664,53
25.12.91;22461,17
26.12.91;22555,07
27.12.91;22437,32
30.12.91;22983,77
31.12.91;22983,77
01.01.92;22983,77
02.01.92;22983,77
03.01.92;22983,77
06.01.92;23801,18
07.01.92;23566,39
08.01.92;22715
09.01.92;23113,64
10.01.92;22381,9
13.01.92;21696,86
14.01.92;21775,13
15.01.92;21775,13
16.01.92;21612,19
17.01.92;21321,37
20.01.92;20913,82
21.01.92;20858,3
22.01.92;21534,12
23.01.92;21580,72
24.01.92;21072,15
27.01.92;21007,11
28.01.92;21390,52
29.01.92;21362,26
30.01.92;21557,67
31.01.92;22023,05
03.02.92;22139,59
04.02.92;21999,6
05.02.92;21936,37
06.02.92;22104,92
07.02.92;22107,12
10.02.92;21819,52
11.02.92;21819,52
12.02.92;21541,64
13.02.92;21391,02
14.02.92;20883,86
17.02.92;21324,98
18.02.92;20872,03
19.02.92;20618,3
20.02.92;20771,92
21.02.92;21291,81
24.02.92;20973,24
25.02.92;21025,55
26.02.92;21364,77
27.02.92;21333,7
28.02.92;21338,81
02.03.92;21487,82
03.03.92;21051,71
04.03.92;21105,42
05.03.92;20864,42
06.03.92;20992,99
09.03.92;20797,68
10.03.92;20854,59
11.03.92;20592,14
12.03.92;20561,88
13.03.92;20456,06
16.03.92;19837,16
17.03.92;19917,63
18.03.92;19764,31
19.03.92;20185,09
20.03.92;20185,09
23.03.92;20239,6
24.03.92;19891,57
25.03.92;20226,78
26.03.92;19885,49
27.03.92;19636,99
30.03.92;19669,31
31.03.92;19345,95
01.04.92;18581,79
02.04.92;18286,03
03.04.92;18559,71
06.04.92;18436,37
07.04.92;17791,55
08.04.92;17175,53
09.04.92;16598,15
10.04.92;17850,66
13.04.92;17236,65
14.04.92;17439,58
15.04.92;17948,01
16.04.92;17959,76
17.04.92;17580,69
20.04.92;17071,36
21.04.92;16787,33
22.04.92;16839,12
23.04.92;17402,05
24.04.92;17542,45
27.04.92;17450,52
28.04.92;17527,4
29.04.92;17527,4
30.04.92;17390,71
01.05.92;17303,39
04.05.92;17303,39
05.05.92;17303,39
06.05.92;17878,66
07.05.92;18410,88
08.05.92;18375,95
11.05.92;18608,09
12.05.92;18508,53
13.05.92;18768,57
14.05.92;18804,6
15.05.92;18074,27
18.05.92;18443,1
19.05.92;18754,11
20.05.92;18674,93
21.05.92;18691,29
22.05.92;18221
25.05.92;18555
26.05.92;18204,64
27.05.92;17822,56
28.05.92;17931,25
29.05.92;18347,75
01.06.92;18004,11
02.06.92;18125,55
03.06.92;18188,68
04.06.92;17964,07
05.06.92;17790,04
08.06.92;17655,06
09.06.92;17845,04
10.06.92;17742,87
11.06.92;17709,05
12.06.92;17383,68
15.06.92;16953,23
16.06.92;16953,53
17.06.92;16445,8
18.06.92;16045,56
19.06.92;16519,87
22.06.92;15921,22
23.06.92;16106,99
24.06.92;15853,67
25.06.92;16143,72
26.06.92;15812,73
29.06.92;15741,27
30.06.92;15951,73
01.07.92;16325,07
02.07.92;16757,63
03.07.92;16717,78
06.07.92;16657,07
07.07.92;16459,55
08.07.92;16600,26
09.07.92;16848,66
10.07.92;16783,72
13.07.92;17201,73
14.07.92;17064,63
15.07.92;17116,92
16.07.92;16987,66
17.07.92;16548,07
20.07.92;15884,48
21.07.92;16002,41
22.07.92;15541,95
23.07.92;16039,94
24.07.92;15497,79
27.07.92;15373,34
28.07.92;15426,64
29.07.92;15095,95
30.07.92;15555,6
31.07.92;15910,28
03.08.92;15709,45
04.08.92;15692,59
05.08.92;15983,64
06.08.92;15926,44
07.08.92;15518,27
10.08.92;15066,34
11.08.92;14822,56
12.08.92;14773,79
13.08.92;14768,17
14.08.92;14820,25
17.08.92;14929,55
18.08.92;14309,41
19.08.92;14650,74
20.08.92;15267,76
21.08.92;16216,88
24.08.92;16627,96
25.08.92;16380,77
26.08.92;16541,65
27.08.92;17555
28.08.92;17970,79
31.08.92;18061,12
01.09.92;17740,06
02.09.92;17587,72
03.09.92;18386,49
04.09.92;18555,3
07.09.92;18440,18
08.09.92;18282,42
09.09.92;18875,55
10.09.92;18908,47
11.09.92;18107,69
14.09.92;18471,4
15.09.92;18471,4
16.09.92;17944,7
17.09.92;18116,52
18.09.92;18166,8
21.09.92;18066,24
22.09.92;18282,72
23.09.92;18282,72
24.09.92;18609,95
25.09.92;18394,76
28.09.92;17972,61
29.09.92;17748,09
30.09.92;17399,08
01.10.92;17369,91
02.10.92;17324,07
05.10.92;17101,5
06.10.92;17268,1
07.10.92;17111,74
08.10.92;17335,51
09.10.92;17059,78
12.10.92;17302,01
13.10.92;17490,67
14.10.92;17344,03
15.10.92;17628,49
16.10.92;17369,81
19.10.92;16903,81
20.10.92;16987,66
21.10.92;17141,52
22.10.92;17013,04
23.10.92;17117,65
26.10.92;17011,33
27.10.92;17185,26
28.10.92;17068,41
29.10.92;16937,71
30.10.92;16767,4
02.11.92;16853,36
03.11.92;16853,36
04.11.92;17065,2
05.11.92;17031,59
06.11.92;16869,81
09.11.92;16417,05
10.11.92;16437,11
11.11.92;16318,15
12.11.92;16376,93
13.11.92;16330,79
16.11.92;16162,99
17.11.92;15993,48
18.11.92;16778,84
19.11.92;16871,31
20.11.92;17033,6
23.11.92;17033,6
24.11.92;17096,09
25.11.92;17302,01
26.11.92;17479,04
27.11.92;17470,61
30.11.92;17683,65
01.12.92;17313,04
02.12.92;17393,68
03.12.92;17260,08
04.12.92;17295,69
07.12.92;17207,12
08.12.92;17281,85
09.12.92;17406,22
10.12.92;17501,3
11.12.92;17441,02
14.12.92;17289,97
15.12.92;17480,74
16.12.92;17268,71
17.12.92;17437,91
18.12.92;17680,74
21.12.92;17645,44
22.12.92;17690,67
23.12.92;17690,67
24.12.92;17648,85
25.12.92;17557,04
28.12.92;17188,62
29.12.92;17285,64
30.12.92;16924,95
31.12.92;16924,95
01.01.93;16924,95
04.01.93;16994,08
05.01.93;16842,58
06.01.93;16782,88
07.01.93;16780,98
08.01.93;16634,69
11.01.93;16589,55
12.01.93;16681,05
13.01.93;16517,91
14.01.93;16515,6
15.01.93;16515,6
18.01.93;16617,24
19.01.93;16798,64
20.01.93;16510,18
21.01.93;16538,68
22.01.93;16336,81
25.01.93;16287,45
26.01.93;16492,63
27.01.93;16509,68
28.01.93;17063,41
29.01.93;17023,78
01.02.93;17133,64
02.02.93;17186,31
03.02.93;17222,03
04.02.93;17190,63
05.02.93;17332,9
08.02.93;17281,73
09.02.93;17022,27
10.02.93;17089,9
11.02.93;17089,9
12.02.93;16851,51
15.02.93;17117,99
16.02.93;16916,32
17.02.93;17009,63
18.02.93;16982,14
19.02.93;17010,03
22.02.93;16820,61
23.02.93;16863,15
24.02.93;16798,94
25.02.93;16907,39
26.02.93;16953,35
01.03.93;16879,6
02.03.93;16864,25
03.03.93;16853,92
04.03.93;16759,61
05.03.93;16817,7
08.03.93;17686,47
09.03.93;17848,3
10.03.93;17858,63
11.03.93;17904,79
12.03.93;18037,52
15.03.93;18086,18
16.03.93;17968,3
17.03.93;18173,37
18.03.93;18727,9
19.03.93;18537,17
22.03.93;18784,39
23.03.93;18491,62
24.03.93;18450,69
25.03.93;18764,92
26.03.93;18788,7
29.03.93;19048,38
30.03.93;18963,16
31.03.93;18591,45
01.04.93;19099,09
02.04.93;19446,94
05.04.93;19759,46
06.04.93;19486,8
07.04.93;19829,23
08.04.93;19967,27
09.04.93;19892,18
12.04.93;19882,14
13.04.93;20740,29
14.04.93;20533,38
15.04.93;20675,84
16.04.93;20297,86
19.04.93;20112,34
20.04.93;19828,43
21.04.93;19773,01
22.04.93;19591,31
23.04.93;19704,15
26.04.93;19623,63
27.04.93;20206,71
28.04.93;20454,57
29.04.93;20454,57
30.04.93;20919,18
03.05.93;20919,18
04.05.93;20919,18
05.05.93;20919,18
06.05.93;20622,03
07.05.93;20811,36
10.05.93;21054,71
11.05.93;20940,37
12.05.93;20615,2
13.05.93;20532,78
14.05.93;20474,15
17.05.93;20565,51
18.05.93;20229,39
19.05.93;20380,79
20.05.93;20330,39
21.05.93;20557,47
24.05.93;20476,16
25.05.93;20631,76
26.05.93;20895,99
27.05.93;20852,63
28.05.93;20843,69
31.05.93;20552,35
01.06.93;20591,41
02.06.93;20691,7
03.06.93;21076
04.06.93;20882,24
07.06.93;20844,19
08.06.93;20575,24
09.06.93;20575,24
10.06.93;20493,32
11.06.93;20500,95
14.06.93;20397,35
15.06.93;20045,88
16.06.93;19902,42
17.06.93;19925,51
18.06.93;19804,54
21.06.93;19212,43
22.06.93;19538,3
23.06.93;19492,52
24.06.93;19685,07
25.06.93;19659,57
28.06.93;19886,76
29.06.93;19543,42
30.06.93;19590
01.07.93;19924,61
02.07.93;19621,46
05.07.93;19623,06
06.07.93;19829,78
07.07.93;19720,67
08.07.93;19688,67
09.07.93;19877,39
12.07.93;19980
13.07.93;20180,42
14.07.93;20139,11
15.07.93;20158,02
16.07.93;20331,53
19.07.93;20150,92
20.07.93;20038
21.07.93;20080,91
22.07.93;20115,81
23.07.93;19734,57
26.07.93;19822,08
27.07.93;19891,39
28.07.93;19829,58
29.07.93;20456,85
30.07.93;20380,14
02.08.93;20343,53
03.08.93;20357,64
04.08.93;20497,55
05.08.93;20425,64
06.08.93;20357,94
09.08.93;20493,05
10.08.93;20493,75
11.08.93;20732,57
12.08.93;20765,28
13.08.93;20745,17
16.08.93;20901,49
17.08.93;20841,98
18.08.93;20773,18
19.08.93;20687,47
20.08.93;20607,26
23.08.93;20414,14
24.08.93;20431,84
25.08.93;20521,45
26.08.93;20591,76
27.08.93;20791,68
30.08.93;20912,69
31.08.93;21026,6
01.09.93;20953,3
02.09.93;20983,2
03.09.93;21116,21
06.09.93;21060,81
07.09.93;20962,1
08.09.93;20918,19
09.09.93;20825,58
10.09.93;20817,98
13.09.93;21148,11
14.09.93;20947,79
15.09.93;20947,79
16.09.93;20502,15
17.09.93;20391,04
20.09.93;20266,03
21.09.93;20466,65
22.09.93;20174,62
23.09.93;20174,62
24.09.93;20307,53
27.09.93;20094,11
28.09.93;20172,72
29.09.93;20077,41
30.09.93;20105,71
01.10.93;20283,13
04.10.93;20264,43
05.10.93;20321,93
06.10.93;20500,25
07.10.93;20265,63
08.10.93;20378,64
11.10.93;20378,64
12.10.93;20137,31
13.10.93;20038,4
14.10.93;20082,81
15.10.93;20174,42
18.10.93;20072,21
19.10.93;20069,91
20.10.93;20173,42
21.10.93;20179,42
22.10.93;20264,83
25.10.93;20309,33
26.10.93;20023,6
27.10.93;19838,78
28.10.93;19479,45
29.10.93;19702,97
01.11.93;19438,24
02.11.93;19381,24
03.11.93;19381,24
04.11.93;18949,79
05.11.93;18590,46
08.11.93;18625,16
09.11.93;18125,71
10.11.93;18121,71
11.11.93;18158,52
12.11.93;18493,55
15.11.93;18074,61
16.11.93;18246,12
17.11.93;18108,71
18.11.93;18166,32
19.11.93;17941,19
22.11.93;17384,84
23.11.93;17384,84
24.11.93;17067,11
25.11.93;17222,92
26.11.93;16726,37
29.11.93;16078,71
30.11.93;16406,54
01.12.93;17125,31
02.12.93;17458,75
03.12.93;17459,35
06.12.93;16840,38
07.12.93;16903,49
08.12.93;16507,95
09.12.93;17061,91
10.12.93;17257,43
13.12.93;17327,33
14.12.93;17308,73
15.12.93;17489,15
16.12.93;17789,28
17.12.93;18051,91
20.12.93;17404,24
21.12.93;17315,43
22.12.93;17445,74
23.12.93;17445,74
24.12.93;17141,11
27.12.93;16819,88
28.12.93;17131,21
29.12.93;17272,03
30.12.93;17417,24
31.12.93;17417,24
03.01.94;17417,24
04.01.94;17369,74
05.01.94;17783,48
06.01.94;17881,99
07.01.94;18124,01
10.01.94;18443,44
11.01.94;18485,25
12.01.94;18793,88
13.01.94;18577,26
14.01.94;18973,7
17.01.94;18725,37
18.01.94;18514,55
19.01.94;19039,4
20.01.94;19183,92
21.01.94;19307,43
24.01.94;18353,24
25.01.94;18648,36
26.01.94;19138,21
27.01.94;18891,79
28.01.94;18757,88
31.01.94;20229,12
01.02.94;20416,34
02.02.94;20250,03
03.02.94;20174,82
04.02.94;20301,43
07.02.94;20014,4
08.02.94;20251,23
09.02.94;19841,38
10.02.94;19990,7
11.02.94;19990,7
14.02.94;19459,25
15.02.94;18974,6
16.02.94;19052,11
17.02.94;18931,39
18.02.94;18959,6
21.02.94;19393,94
22.02.94;19342,63
23.02.94;19341,83
24.02.94;19765,48
25.02.94;19803,38
28.02.94;19997,2
01.03.94;20216,62
02.03.94;19744,77
03.03.94;19605,86
04.03.94;19966
07.03.94;19811,88
08.03.94;19898,39
09.03.94;19839,18
10.03.94;20090,71
11.03.94;20115,31
14.03.94;20526,15
15.03.94;20508,85
16.03.94;20677,77
17.03.94;20592,16
18.03.94;20469,45
21.03.94;20469,45
22.03.94;20253,53
23.03.94;19962,1
24.03.94;20037,9
25.03.94;19836,48
28.03.94;19941,79
29.03.94;19709,74
30.03.94;19559,91
31.03.94;19111,92
01.04.94;19277,16
04.04.94;19122,22
05.04.94;19563,21
06.04.94;19696,74
07.04.94;19890,98
08.04.94;19934,99
11.04.94;19898,08
12.04.94;19648,33
13.04.94;20060,41
14.04.94;19987,2
15.04.94;20164,63
18.04.94;20277,36
19.04.94;20192,34
20.04.94;19882,18
21.04.94;19799,36
22.04.94;19964,39
25.04.94;19709,14
26.04.94;19628,93
27.04.94;19729,15
28.04.94;19725,25
29.04.94;19725,25
02.05.94;19570,21
03.05.94;19570,21
04.05.94;19570,21
05.05.94;19570,21
06.05.94;19862,47
09.05.94;19786,96
10.05.94;19917,78
11.05.94;20150,13
12.05.94;20224,24
13.05.94;20270,75
16.05.94;20188,44
17.05.94;20133,53
18.05.94;20152,73
19.05.94;20221,34
20.05.94;20342,17
23.05.94;20568,71
24.05.94;20622,12
25.05.94;20663,63
26.05.94;20495,8
27.05.94;20777,16
30.05.94;20838,97
31.05.94;20973,59
01.06.94;21053,11
02.06.94;21009
03.06.94;20954,19
06.06.94;20726,65
07.06.94;21042,71
08.06.94;21261,95
09.06.94;21402,78
10.06.94;21395,18
13.06.94;21552,81
14.06.94;21353,97
15.06.94;21282,96
16.06.94;21367,47
17.06.94;21503,3
20.06.94;21152,03
21.06.94;20813,16
22.06.94;20581,32
23.06.94;21040,21
24.06.94;20766,75
27.06.94;20300,96
28.06.94;20639,23
29.06.94;20481
30.06.94;20643,93
01.07.94;20543,41
04.07.94;20631,93
05.07.94;20834,37
06.07.94;20629,03
07.07.94;20620,02
08.07.94;20526,51
11.07.94;20473,09
12.07.94;20400,48
13.07.94;20540,41
14.07.94;20718,04
15.07.94;20770,15
18.07.94;20717,64
19.07.94;20775,16
20.07.94;20780,76
21.07.94;20622,92
22.07.94;20462,89
25.07.94;20297,66
26.07.94;20345,37
27.07.94;20137,23
28.07.94;20247,85
29.07.94;20449,39
01.08.94;20271,35
02.08.94;20660,13
03.08.94;20632,73
04.08.94;20676,84
05.08.94;20521,7
08.08.94;20635,83
09.08.94;20590,22
10.08.94;20770,25
11.08.94;20821,36
12.08.94;20663,83
15.08.94;20626,33
16.08.94;20786,36
17.08.94;20824,56
18.08.94;20862,77
19.08.94;20512,7
22.08.94;20394,58
23.08.94;20380,78
24.08.94;20511,6
25.08.94;20443,29
26.08.94;20471,49
29.08.94;20600,42
30.08.94;20592,12
31.08.94;20628,53
01.09.94;20642,93
02.09.94;20653,83
05.09.94;20409,18
06.09.94;20393,98
07.09.94;20023,8
08.09.94;19917,78
09.09.94;19897,88
12.09.94;19917,28
13.09.94;20046,11
14.09.94;19919,38
15.09.94;19919,38
16.09.94;19796,26
19.09.94;19554,11
20.09.94;19837,27
21.09.94;19885,38
22.09.94;19833,67
23.09.94;19833,67
26.09.94;19814,36
27.09.94;19468,89
28.09.94;19507,6
29.09.94;19615,12
30.09.94;19563,81
03.10.94;19650,03
04.10.94;19568,61
05.10.94;19751,55
06.10.94;19655,23
07.10.94;19744,75
10.10.94;19744,75
11.10.94;19821,46
12.10.94;20089,72
13.10.94;20148,83
14.10.94;19969,29
17.10.94;19958,29
18.10.94;19992,4
19.10.94;19868,87
20.10.94;19991,9
21.10.94;19899,08
24.10.94;19852,37
25.10.94;19732,15
26.10.94;19746,35
27.10.94;19796,36
28.10.94;19805,16
31.10.94;19989,6
01.11.94;19916,48
02.11.94;19750,65
03.11.94;19750,65
04.11.94;19811,56
07.11.94;19619,22
08.11.94;19609,02
09.11.94;19423,88
10.11.94;19264,85
11.11.94;19284,36
14.11.94;19261,45
15.11.94;19391,68
16.11.94;19306,66
17.11.94;19336,57
18.11.94;19302,56
21.11.94;19121,72
22.11.94;18962,99
23.11.94;18962,99
24.11.94;18701,24
25.11.94;18666,93
28.11.94;18811,36
29.11.94;18926,49
30.11.94;19075,62
01.12.94;19013,6
02.12.94;18998,3
05.12.94;19305,66
06.12.94;19340,47
07.12.94;19174,23
08.12.94;19180,04
09.12.94;18978,3
12.12.94;18975,1
13.12.94;18875,48
14.12.94;18931,49
15.12.94;19121,12
16.12.94;19163,43
19.12.94;19270,85
20.12.94;19406,98
21.12.94;19340,67
22.12.94;19633,53
23.12.94;19633,53
26.12.94;19726,75
27.12.94;19711,36
28.12.94;19665,53
29.12.94;19752,98
30.12.94;19723,06
02.01.95;19723,06
03.01.95;19723,06
04.01.95;19684,04
05.01.95;19616,11
06.01.95;19519,46
09.01.95;19444,92
10.01.95;19501,45
11.01.95;19548,47
12.01.95;19410,01
13.01.95;19331,17
16.01.95;19331,17
17.01.95;19241,32
18.01.95;19223,31
19.01.95;19075,74
20.01.95;18840,22
23.01.95;17785,49
24.01.95;18060,73
25.01.95;18159,48
26.01.95;18070,84
27.01.95;18104,35
30.01.95;18752,88
31.01.95;18649,82
01.02.95;18739,47
02.02.95;18604,3
03.02.95;18538,97
06.02.95;18667,23
07.02.95;18500,55
08.02.95;18290,25
09.02.95;18099,55
10.02.95;18291,35
13.02.95;18313,86
14.02.95;18138,47
15.02.95;17991
16.02.95;17780,59
17.02.95;18020,51
20.02.95;17956,48
21.02.95;18096,25
22.02.95;18106,65
23.02.95;17830,02
24.02.95;17472,94
27.02.95;16808,7
28.02.95;17053,43
01.03.95;16618,71
02.03.95;16963,18
03.03.95;17039,62
06.03.95;17040,72
07.03.95;16955,28
08.03.95;16621,31
09.03.95;16763,08
10.03.95;16358,38
13.03.95;16477,64
14.03.95;16245,82
15.03.95;16666,83
16.03.95;16355,68
17.03.95;16251,23
20.03.95;16129,96
21.03.95;16129,96
22.03.95;15904,85
23.03.95;15813,41
24.03.95;15749,77
27.03.95;16096,25
28.03.95;16681,73
29.03.95;16460,73
30.03.95;16512,22
31.03.95;16139,95
03.04.95;15381,29
04.04.95;15630,53
05.04.95;15882,49
06.04.95;15815,87
07.04.95;15719,5
10.04.95;16163,09
11.04.95;16268,88
12.04.95;16344,92
13.04.95;16438,79
14.04.95;16047,89
17.04.95;16304,15
18.04.95;16225,11
19.04.95;16376,08
20.04.95;16643,06
21.04.95;16968,24
24.04.95;16804,05
25.04.95;16910,54
26.04.95;16826,49
27.04.95;16883,99
28.04.95;16806,75
01.05.95;16811,46
02.05.95;17088,66
03.05.95;17088,66
04.05.95;17088,66
05.05.95;17088,66
08.05.95;17103,69
09.05.95;16958,22
10.05.95;16826,49
11.05.95;16461,73
12.05.95;16420,76
15.05.95;16609,7
16.05.95;16388,9
17.05.95;16471,35
18.05.95;16312,56
19.05.95;16140,85
22.05.95;15789,12
23.05.95;15916,15
24.05.95;15970,75
25.05.95;15579,44
26.05.95;15694,25
29.05.95;15574,03
30.05.95;15762,97
31.05.95;15436,79
01.06.95;15594,57
02.06.95;15849,13
05.06.95;15897,32
06.06.95;15660,99
07.06.95;15679,62
08.06.95;15442,3
09.06.95;15044,18
12.06.95;14813,46
13.06.95;14599,68
14.06.95;14660,49
15.06.95;14867,26
16.06.95;14703,17
19.06.95;14700,06
20.06.95;14665,7
21.06.95;14951,21
22.06.95;14926,37
23.06.95;15265,18
26.06.95;15145,36
27.06.95;14759,05
28.06.95;14618,07
29.06.95;14507,17
30.06.95;14517,4
03.07.95;14485,41
04.07.95;14755,74
05.07.95;14830,44
06.07.95;15256,89
07.07.95;16213,08
10.07.95;16242,66
11.07.95;16588,19
12.07.95;16605,74
13.07.95;16505,67
14.07.95;16517,7
17.07.95;16842,47
18.07.95;16574,35
19.07.95;16422,44
20.07.95;16453,42
21.07.95;16589,09
24.07.95;16591,5
25.07.95;16148,4
26.07.95;16387,25
27.07.95;16625,19
28.07.95;16649,45
31.07.95;16677,53
01.08.95;16358,57
02.08.95;16720,75
03.08.95;16893,71
04.08.95;16741,2
07.08.95;16615,46
08.08.95;16838,97
09.08.95;16789,33
10.08.95;16728,97
11.08.95;16792,34
14.08.95;16916,57
15.08.95;17452,72
16.08.95;18158,73
17.08.95;18149,7
18.08.95;18032,49
21.08.95;17871,05
22.08.95;17877,77
23.08.95;17731,98
24.08.95;17921,99
25.08.95;17770,68
28.08.95;17847,29
29.08.95;18135,16
30.08.95;17983,86
31.08.95;18117,22
01.09.95;18120,73
04.09.95;17748,52
05.09.95;17794,04
06.09.95;17620,38
07.09.95;17621,18
08.09.95;18279,55
11.09.95;18486,11
12.09.95;18472,17
13.09.95;18614,26
14.09.95;18758,55
15.09.95;18758,55
18.09.95;18319,16
19.09.95;18474,38
20.09.95;18198,64
21.09.95;18034,79
